# a0,a1,a2,a3,a4,a5,a6,a7,a8
1.661190390586853027e-01,-6.774110198020935059e-01,-4.975087642669677734e-01,5.072678327560424805e-01,-1.000000000000000000e+00,5.495743155479431152e-01,-4.594463109970092773e-01,-3.468573391437530518e-01,-5.423443317413330078e-01
6.285101920366287231e-02,-6.632974147796630859e-01,-6.212748289108276367e-01,4.704767763614654541e-01,-1.000000000000000000e+00,4.115177392959594727e-01,-5.272498726844787598e-01,-2.101625055074691772e-01,-4.062545299530029297e-01
1.854913681745529175e-02,-8.003673553466796875e-01,-7.175463438034057617e-01,4.381421208381652832e-01,-8.656660914421081543e-01,3.038774728775024414e-01,-4.481951296329498291e-01,-3.275577425956726074e-01,-2.618772387504577637e-01
-1.696591451764106750e-02,-7.177969813346862793e-01,-7.647690176963806152e-01,4.764427840709686279e-01,-9.580612778663635254e-01,1.976837813854217529e-01,-3.167758882045745850e-01,-2.022635638713836670e-01,-1.456365585327148438e-01
2.066412195563316345e-02,-6.253165006637573242e-01,-8.940579295158386230e-01,4.268794953823089600e-01,-1.000000000000000000e+00,2.383773773908615112e-01,-3.599885702133178711e-01,-3.077115416526794434e-01,-1.166964322328567505e-01
1.149792969226837158e-01,-6.606794595718383789e-01,-1.000000000000000000e+00,3.358859419822692871e-01,-1.000000000000000000e+00,1.783466637134552002e-01,-3.171500563621520996e-01,-2.774279117584228516e-01,-5.787247419357299805e-02
7.372988760471343994e-02,-5.634801387786865234e-01,-1.000000000000000000e+00,3.265981674194335938e-01,-9.097183942794799805e-01,8.239425718784332275e-02,-4.341911077499389648e-01,-1.623227298259735107e-01,-1.049935743212699890e-01
1.288909316062927246e-01,-7.058755755424499512e-01,-9.429859519004821777e-01,2.714285552501678467e-01,-1.000000000000000000e+00,1.153380870819091797e-01,-5.119499564170837402e-01,-1.962805539369583130e-01,-2.308193445205688477e-01
2.303990721702575684e-02,-7.664824128150939941e-01,-1.000000000000000000e+00,3.946764469146728516e-01,-1.000000000000000000e+00,1.104961559176445007e-01,-6.249757409095764160e-01,-2.539768218994140625e-01,-1.030014753341674805e-01
-7.845173031091690063e-02,-6.267327070236206055e-01,-1.000000000000000000e+00,4.671462774276733398e-01,-9.859968423843383789e-01,2.258397638797760010e-01,-6.087777614593505859e-01,-2.436090558767318726e-01,-1.943640708923339844e-01
-1.785829216241836548e-01,-5.017859935760498047e-01,-1.000000000000000000e+00,4.287709593772888184e-01,-9.080497622489929199e-01,1.774868071079254150e-01,-4.731590151786804199e-01,-1.722307205200195312e-01,-1.651352941989898682e-01
-6.431437283754348755e-02,-6.369042396545410156e-01,-1.000000000000000000e+00,4.182818531990051270e-01,-9.899562001228332520e-01,2.506583631038665771e-01,-3.473966121673583984e-01,-1.950996816158294678e-01,-2.124955058097839355e-01
7.415085285902023315e-02,-6.534485220909118652e-01,-1.000000000000000000e+00,3.737768232822418213e-01,-8.670916557312011719e-01,2.713450193405151367e-01,-2.687442302703857422e-01,-1.015576645731925964e-01,-2.599408030509948730e-01
5.425915122032165527e-02,-5.489069819450378418e-01,-1.000000000000000000e+00,4.619573652744293213e-01,-7.347939610481262207e-01,3.083081245422363281e-01,-1.962560415267944336e-01,-1.002847403287887573e-02,-1.564289033412933350e-01
2.277515083551406860e-02,-6.835279464721679688e-01,-1.000000000000000000e+00,5.140842199325561523e-01,-7.496888637542724609e-01,3.829970657825469971e-01,-2.391613125801086426e-01,3.039476647973060608e-02,-2.505029439926147461e-01
9.758598357439041138e-02,-6.698191761970520020e-01,-1.000000000000000000e+00,4.516575634479522705e-01,-6.751062273979187012e-01,3.777774274349212646e-01,-3.243518769741058350e-01,1.705761253833770752e-01,-1.859654486179351807e-01
2.347264289855957031e-01,-6.916876435279846191e-01,-1.000000000000000000e+00,5.710441470146179199e-01,-6.675914525985717773e-01,4.399611055850982666e-01,-3.986999988555908203e-01,1.545940637588500977e-01,-2.989304959774017334e-01
1.465204358100891113e-01,-8.414046168327331543e-01,-1.000000000000000000e+00,7.142292857170104980e-01,-7.448853254318237305e-01,4.889543056488037109e-01,-2.969700992107391357e-01,1.697922050952911377e-01,-4.029871523380279541e-01
2.149553596973419189e-01,-8.113291859626770020e-01,-9.306248426437377930e-01,7.951532602310180664e-01,-6.022621989250183105e-01,5.110232830047607422e-01,-3.444777727127075195e-01,2.143315672874450684e-01,-5.324549674987792969e-01
3.341745734214782715e-01,-9.255148768424987793e-01,-9.822719693183898926e-01,8.898768424987792969e-01,-5.730684995651245117e-01,4.791139364242553711e-01,-3.524470627307891846e-01,3.206957876682281494e-01,-5.804536342620849609e-01
4.450694918632507324e-01,-1.000000000000000000e+00,-8.992324471473693848e-01,9.941411018371582031e-01,-6.685231924057006836e-01,4.582178890705108643e-01,-4.527971148490905762e-01,3.826770186424255371e-01,-5.698493123054504395e-01
4.856664836406707764e-01,-1.000000000000000000e+00,-9.857087135314941406e-01,8.565902709960937500e-01,-7.219029068946838379e-01,4.761412739753723145e-01,-3.454166352748870850e-01,4.327552616596221924e-01,-5.892304182052612305e-01
6.216025352478027344e-01,-9.342264533042907715e-01,-8.566591739654541016e-01,8.648666739463806152e-01,-7.942316532135009766e-01,3.419892787933349609e-01,-2.775911688804626465e-01,3.191461563110351562e-01,-6.483978629112243652e-01
6.313437819480895996e-01,-9.149014949798583984e-01,-8.264842033386230469e-01,7.647432684898376465e-01,-8.303104043006896973e-01,3.771475553512573242e-01,-1.366455107927322388e-01,3.874354958534240723e-01,-5.216167569160461426e-01
7.100074291229248047e-01,-8.873863816261291504e-01,-9.188771843910217285e-01,8.147489428520202637e-01,-7.932965159416198730e-01,4.078882932662963867e-01,-1.397097557783126831e-01,3.960324823856353760e-01,-5.712839961051940918e-01
7.158012390136718750e-01,-9.781196117401123047e-01,-8.273248672485351562e-01,7.204820513725280762e-01,-9.178066253662109375e-01,3.887621164321899414e-01,-9.221751987934112549e-02,3.773475289344787598e-01,-6.382577419281005859e-01
7.332525849342346191e-01,-1.000000000000000000e+00,-6.974645853042602539e-01,8.472756147384643555e-01,-9.170950651168823242e-01,3.371273279190063477e-01,-2.107779681682586670e-02,2.383614182472229004e-01,-6.458270549774169922e-01
6.841496229171752930e-01,-8.738392591476440430e-01,-8.438636660575866699e-01,8.631200790405273438e-01,-8.448959589004516602e-01,3.326327204704284668e-01,-1.454568803310394287e-01,3.800998330116271973e-01,-6.404239535331726074e-01
7.184054851531982422e-01,-9.528563022613525391e-01,-8.488142490386962891e-01,8.418649435043334961e-01,-9.724271893501281738e-01,2.144808173179626465e-01,-4.421512782573699951e-02,3.020458221435546875e-01,-7.319364547729492188e-01
7.198789119720458984e-01,-8.722321391105651855e-01,-9.802302718162536621e-01,8.649073243141174316e-01,-1.000000000000000000e+00,7.541912794113159180e-02,-1.783919483423233032e-01,4.022950530052185059e-01,-8.465447425842285156e-01
5.834243297576904297e-01,-8.908621668815612793e-01,-8.770322203636169434e-01,7.936298251152038574e-01,-1.000000000000000000e+00,-6.260411441326141357e-02,-1.936683952808380127e-01,4.255789816379547119e-01,-8.252726197242736816e-01
5.331523418426513672e-01,-9.462022185325622559e-01,-9.950451254844665527e-01,7.536693215370178223e-01,-1.000000000000000000e+00,1.737467199563980103e-02,-5.378609895706176758e-02,5.666013360023498535e-01,-7.157512903213500977e-01
5.633900165557861328e-01,-8.859425187110900879e-01,-1.000000000000000000e+00,7.929004430770874023e-01,-1.000000000000000000e+00,1.197987422347068787e-02,2.354686707258224487e-02,5.011768341064453125e-01,-7.703394293785095215e-01
6.907825469970703125e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.167406558990478516e-01,-9.668911099433898926e-01,2.590199559926986694e-02,-5.152987688779830933e-02,4.541594684123992920e-01,-6.647248864173889160e-01
7.085480093955993652e-01,-9.955773353576660156e-01,-1.000000000000000000e+00,7.715491056442260742e-01,-8.277855515480041504e-01,-1.100215315818786621e-02,-2.056595869362354279e-02,3.280739784240722656e-01,-6.097906231880187988e-01
8.383179903030395508e-01,-9.728777408599853516e-01,-1.000000000000000000e+00,7.960655689239501953e-01,-7.478814125061035156e-01,-3.907719254493713379e-02,9.338536858558654785e-02,3.726788759231567383e-01,-4.900159537792205811e-01
8.753696084022521973e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.066040635108947754e-01,-6.252334713935852051e-01,3.904283046722412109e-02,1.463048756122589111e-01,3.129687607288360596e-01,-5.848025083541870117e-01
9.523049592971801758e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.415906786918640137e-01,-7.631332874298095703e-01,-1.310609281063079834e-02,1.368719786405563354e-01,2.073562592267990112e-01,-4.394061565399169922e-01
8.650341629981994629e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.223090171813964844e-01,-7.854815721511840820e-01,6.518689915537834167e-03,-6.825268268585205078e-03,6.768564879894256592e-02,-4.556584954261779785e-01
9.600307345390319824e-01,-8.844283223152160645e-01,-1.000000000000000000e+00,8.338179588317871094e-01,-6.615126729011535645e-01,-2.708948217332363129e-02,9.204448014497756958e-02,-4.220565408468246460e-02,-3.250401616096496582e-01
1.000000000000000000e+00,-7.520279884338378906e-01,-9.470148086547851562e-01,7.928391695022583008e-01,-5.300583243370056152e-01,-9.441944956779479980e-02,4.169623553752899170e-02,1.803687214851379395e-02,-2.454452812671661377e-01
1.000000000000000000e+00,-8.405872583389282227e-01,-8.576154112815856934e-01,8.644030094146728516e-01,-6.609199643135070801e-01,-1.282525062561035156e-01,-2.347412705421447754e-02,-4.061600193381309509e-02,-1.005612164735794067e-01
1.000000000000000000e+00,-7.752844095230102539e-01,-7.146301269531250000e-01,8.275635242462158203e-01,-5.703679323196411133e-01,-1.478932201862335205e-01,8.738597482442855835e-02,-1.364187449216842651e-01,3.374463319778442383e-02
9.156315326690673828e-01,-8.274182677268981934e-01,-6.377724409103393555e-01,7.956900596618652344e-01,-5.379045009613037109e-01,-1.645211726427078247e-01,1.600969582796096802e-01,-2.179193794727325439e-01,-9.871797263622283936e-02
8.556103706359863281e-01,-8.351256847381591797e-01,-7.373664379119873047e-01,7.521292567253112793e-01,-5.679095983505249023e-01,-2.973036170005798340e-01,1.850891262292861938e-01,-1.026163473725318909e-01,-2.031950950622558594e-01
8.849527835845947266e-01,-7.857038974761962891e-01,-7.615660429000854492e-01,8.124585151672363281e-01,-5.946901440620422363e-01,-2.959124445915222168e-01,3.729504346847534180e-02,-4.510031268000602722e-02,-1.547922939062118530e-01
7.464730739593505859e-01,-8.252288699150085449e-01,-6.178565025329589844e-01,7.886794805526733398e-01,-5.941064953804016113e-01,-1.729333996772766113e-01,1.024736091494560242e-01,-2.047927305102348328e-02,-6.545089185237884521e-02
8.557829856872558594e-01,-8.381624221801757812e-01,-6.253240108489990234e-01,7.544947862625122070e-01,-4.540946483612060547e-01,-1.137835234403610229e-01,-2.255947142839431763e-02,8.840861916542053223e-02,-7.128290832042694092e-02
7.264091372489929199e-01,-8.232472538948059082e-01,-6.501747369766235352e-01,8.678196072578430176e-01,-5.428962707519531250e-01,-1.584414392709732056e-02,-5.252864211797714233e-03,-4.520829021930694580e-02,7.027068734169006348e-02
7.301937341690063477e-01,-8.859841823577880859e-01,-6.593526601791381836e-01,9.751769304275512695e-01,-6.014253497123718262e-01,-1.080412268638610840e-01,-1.165314912796020508e-01,-1.058504730463027954e-01,1.542851030826568604e-01
7.216816544532775879e-01,-9.677397012710571289e-01,-7.594971656799316406e-01,9.249957799911499023e-01,-4.694480299949645996e-01,-1.551332175731658936e-01,2.990573644638061523e-02,-1.102813333272933960e-01,5.803427845239639282e-02
8.390237092971801758e-01,-9.796330928802490234e-01,-6.965957880020141602e-01,1.000000000000000000e+00,-6.043953895568847656e-01,-2.761248350143432617e-01,9.604275971651077271e-02,-1.757338345050811768e-01,-3.667530417442321777e-02
7.008322477340698242e-01,-1.000000000000000000e+00,-6.142501235008239746e-01,8.903300166130065918e-01,-6.140791773796081543e-01,-2.443557977676391602e-01,7.454830408096313477e-02,-3.176018595695495605e-01,4.837514460086822510e-02
5.539861917495727539e-01,-9.214330315589904785e-01,-4.962587654590606689e-01,8.701819777488708496e-01,-6.034164428710937500e-01,-2.512607872486114502e-01,4.131089150905609131e-02,-2.013745009899139404e-01,1.665551960468292236e-01
5.047311186790466309e-01,-8.869121074676513672e-01,-3.681865036487579346e-01,1.000000000000000000e+00,-6.007287502288818359e-01,-2.654133439064025879e-01,-2.508081495761871338e-02,-6.371293962001800537e-02,5.939948558807373047e-02
5.286799669265747070e-01,-9.521470069885253906e-01,-4.344840049743652344e-01,9.714905619621276855e-01,-4.510908722877502441e-01,-3.989234566688537598e-01,-1.518270000815391541e-03,-1.889412850141525269e-01,-4.424426704645156860e-02
5.105488300323486328e-01,-9.490089416503906250e-01,-5.068463087081909180e-01,9.164277315139770508e-01,-5.750007629394531250e-01,-4.579575061798095703e-01,1.384492665529251099e-01,-5.552907288074493408e-02,-9.378077834844589233e-02
5.318050384521484375e-01,-8.261303305625915527e-01,-6.549911499023437500e-01,1.000000000000000000e+00,-4.404898881912231445e-01,-5.805597901344299316e-01,3.688357025384902954e-02,8.269481360912322998e-02,-8.251873403787612915e-02
3.860640227794647217e-01,-8.988407254219055176e-01,-6.700080633163452148e-01,1.000000000000000000e+00,-3.705417811870574951e-01,-4.319333434104919434e-01,-2.686306834220886230e-02,9.416084736585617065e-02,-7.252167165279388428e-02
3.577575981616973877e-01,-9.980921745300292969e-01,-5.267710685729980469e-01,1.000000000000000000e+00,-3.710418641567230225e-01,-4.009597301483154297e-01,-1.086847558617591858e-01,1.072969660162925720e-01,-1.403063163161277771e-02
3.623076975345611572e-01,-8.510066270828247070e-01,-4.933685660362243652e-01,9.612920880317687988e-01,-2.893962562084197998e-01,-4.998209774494171143e-01,-1.433300077915191650e-01,6.138465180993080139e-02,-3.448850288987159729e-02
4.468416571617126465e-01,-8.557547330856323242e-01,-4.051642417907714844e-01,9.842387437820434570e-01,-3.367754220962524414e-01,-4.068273603916168213e-01,-2.218431085348129272e-01,-2.130045369267463684e-02,-3.313762694597244263e-02
3.750964403152465820e-01,-1.000000000000000000e+00,-3.606749773025512695e-01,9.875668883323669434e-01,-3.531200885772705078e-01,-2.667368054389953613e-01,-2.004833519458770752e-01,8.772902190685272217e-02,-1.413025557994842529e-01
3.958583772182464600e-01,-8.896061182022094727e-01,-3.357432484626770020e-01,1.000000000000000000e+00,-3.915070295333862305e-01,-3.890019655227661133e-01,-2.131132632493972778e-01,5.607283860445022583e-02,-3.118450194597244263e-02
-7.680141180753707886e-02,1.400202661752700806e-01,1.374414414167404175e-01,-7.571050524711608887e-02,-4.558441415429115295e-02,1.186667233705520630e-01,1.399866640567779541e-01,-1.696826890110969543e-02,-5.370088666677474976e-02
-6.897320598363876343e-02,1.963510215282440186e-01,6.948379427194595337e-02,-4.768550395965576172e-03,-1.800872087478637695e-01,-1.654492318630218506e-02,1.058729737997055054e-01,-6.092631071805953979e-02,-1.090109199285507202e-01
-7.166727632284164429e-02,1.425710916519165039e-01,-2.283883094787597656e-02,-6.192768737673759460e-02,-3.761592507362365723e-02,-4.321089759469032288e-02,8.928680419921875000e-02,-3.796281293034553528e-02,3.599131107330322266e-02
-1.491868942975997925e-01,1.969557255506515503e-01,4.195657372474670410e-02,-2.973036095499992371e-02,-1.610424220561981201e-01,9.850785136222839355e-03,-4.148478806018829346e-02,-9.120017290115356445e-03,1.078656613826751709e-01
-2.358959317207336426e-01,2.994423210620880127e-01,-9.893728792667388916e-02,7.341349124908447266e-02,-1.729437112808227539e-01,-7.487283647060394287e-02,-1.513513475656509399e-01,1.268721371889114380e-01,-2.033466100692749023e-02
-3.261679112911224365e-01,2.537890374660491943e-01,-6.286683678627014160e-02,8.685381710529327393e-02,-2.852506637573242188e-01,-1.379544436931610107e-01,-2.297258079051971436e-01,4.093499481678009033e-02,-4.699135944247245789e-02
-2.649584710597991943e-01,1.690249145030975342e-01,-1.028631776571273804e-01,5.412904545664787292e-02,-1.423137038946151733e-01,-1.554533839225769043e-03,-1.396845281124114990e-01,-3.656733036041259766e-02,-1.765801757574081421e-01
-3.198872208595275879e-01,9.906327724456787109e-02,-1.010854393243789673e-01,1.374474167823791504e-01,-3.481682389974594116e-02,1.019046902656555176e-01,-1.817818582057952881e-01,1.960297301411628723e-02,-2.327299118041992188e-01
-4.516155719757080078e-01,1.595328599214553833e-01,-2.481371760368347168e-01,1.102021932601928711e-01,-8.600304275751113892e-02,1.599179506301879883e-01,-1.019082143902778625e-01,-3.916863724589347839e-02,-1.392418146133422852e-01
